order_id,product_id,customer_id,price,shipping_date,order_date,product_name,product_category,manufacturing_city,size,color,SKU
673905,49093,5630,50.55,2023-04-22,2023-04-06,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
626652,68926,8643,871.99,2023-09-12,2023-06-13,Product_2,Furniture,Adelaide,Small,White,SKU-2433
901108,60719,8824,620.0,2023-10-30,2023-05-28,Product_17,Toys,Perth,Small,Red,SKU-8214
886138,33671,6140,691.51,2023-07-26,2023-01-18,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
232364,39346,1809,335.13,2023-08-17,2023-10-21,Product_12,Toys,Adelaide,Small,Black,SKU-6771
672863,20102,4290,641.87,2023-12-07,2023-07-14,Product_16,Toys,Perth,Medium,Black,SKU-6665
430940,20102,8012,324.74,2023-03-07,2023-05-31,Product_16,Toys,Perth,Medium,Black,SKU-6665
301904,23818,8475,367.72,2023-03-16,2023-05-03,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
241886,38675,7620,757.34,2023-04-13,2023-07-06,Product_19,Toys,Brisbane,Large,White,SKU-7514
131366,49093,3288,464.29,2023-07-11,2023-05-29,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
394488,68926,2060,689.97,2023-09-09,2023-04-14,Product_2,Furniture,Adelaide,Small,White,SKU-2433
707261,33671,5523,575.63,2023-08-14,2023-08-31,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
844622,33671,3536,869.1,2023-10-21,2023-08-19,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
913580,23818,3375,833.79,2023-11-02,2023-07-25,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
852746,23818,9502,177.23,2023-04-08,2023-07-17,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
855889,39346,7433,989.63,2023-12-04,2023-12-03,Product_12,Toys,Adelaide,Small,Black,SKU-6771
756600,60719,8491,244.99,2023-10-13,2023-03-28,Product_17,Toys,Perth,Small,Red,SKU-8214
354795,59269,9952,154.14,2023-12-01,2023-05-22,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
871203,86012,8051,889.95,2023-12-13,2023-11-13,Product_15,Toys,Brisbane,Large,Green,SKU-6786
575415,81708,5465,465.15,2023-11-04,2023-07-18,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
658581,20102,8435,13.28,2023-09-06,2023-02-15,Product_16,Toys,Perth,Medium,Black,SKU-6665
258211,87282,7110,587.36,2023-06-15,2023-10-15,Product_10,Furniture,Perth,Large,Black,SKU-1234
369606,49093,7167,559.2,2023-12-01,2023-01-15,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
520415,86012,4882,769.4,2023-01-30,2023-02-13,Product_15,Toys,Brisbane,Large,Green,SKU-6786
101423,60719,6356,121.93,2023-09-04,2023-06-18,Product_17,Toys,Perth,Small,Red,SKU-8214
240898,49093,8229,981.47,2023-04-16,2023-11-06,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
990894,81708,7366,718.84,2023-02-20,2023-02-13,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
794128,33671,9245,92.58,2023-03-22,2023-04-08,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
261156,81708,6560,203.51,2023-05-13,2023-09-18,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
357057,39346,6415,258.59,2023-10-12,2023-04-19,Product_12,Toys,Adelaide,Small,Black,SKU-6771
457074,23818,7084,978.71,2023-05-18,2023-10-10,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
431382,23818,8263,332.86,2023-07-03,2023-12-09,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
883103,23818,5426,965.0,2023-11-26,2023-04-14,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
737686,68926,4245,505.18,2023-09-30,2023-09-13,Product_2,Furniture,Adelaide,Small,White,SKU-2433
708617,60719,6677,69.35,2023-12-06,2023-07-25,Product_17,Toys,Perth,Small,Red,SKU-8214
464212,68926,2348,63.21,2023-03-10,2023-12-01,Product_2,Furniture,Adelaide,Small,White,SKU-2433
695666,23818,6086,578.77,2023-02-03,2023-02-12,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
554738,20102,9126,367.76,2023-09-19,2023-09-02,Product_16,Toys,Perth,Medium,Black,SKU-6665
153185,39346,2182,891.54,2023-02-22,2023-10-14,Product_12,Toys,Adelaide,Small,Black,SKU-6771
388216,59269,7974,926.21,2023-07-24,2023-09-30,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
606202,24926,9678,790.16,2023-05-06,2023-03-24,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
132949,20102,2061,862.17,2023-08-23,2023-04-20,Product_16,Toys,Perth,Medium,Black,SKU-6665
649029,36035,9185,758.8,2023-02-12,2023-07-09,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
389903,59269,9284,191.3,2023-08-28,2023-10-15,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
574439,38675,6800,623.93,2023-04-21,2023-09-08,Product_19,Toys,Brisbane,Large,White,SKU-7514
958181,81708,8196,581.92,2023-09-06,2023-07-31,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
576968,24926,9473,93.27,2023-05-31,2023-10-18,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
820109,68926,4164,19.69,2023-07-02,2023-05-13,Product_2,Furniture,Adelaide,Small,White,SKU-2433
716555,36035,8889,99.69,2023-12-02,2023-07-20,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
438455,33671,8686,760.27,2023-04-05,2023-10-12,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
159305,33671,1679,680.78,2023-01-08,2023-11-22,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
852552,36035,1584,793.44,2023-12-26,2023-04-05,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
166496,20102,8866,732.54,2023-07-03,2023-10-05,Product_16,Toys,Perth,Medium,Black,SKU-6665
111822,38675,7495,118.03,2023-10-08,2023-11-21,Product_19,Toys,Brisbane,Large,White,SKU-7514
599026,81708,5101,494.78,2023-07-14,2023-08-07,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
136298,81708,4082,931.63,2023-12-18,2023-03-30,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
905611,88034,2977,830.36,2023-07-14,2023-03-13,Product_9,Electronics,Sydney,Small,White,SKU-7753
132568,24926,8432,859.52,2023-06-04,2023-09-04,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
303363,59269,3713,101.08,2023-04-03,2023-05-09,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
459282,68926,5386,774.29,2023-06-09,2023-07-31,Product_2,Furniture,Adelaide,Small,White,SKU-2433
862904,81708,8736,352.81,2023-03-02,2023-12-09,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
143096,23818,4691,760.76,2023-05-02,2023-04-06,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
820510,68926,7007,914.85,2023-02-20,2023-03-16,Product_2,Furniture,Adelaide,Small,White,SKU-2433
571976,33671,2554,71.32,2023-10-04,2023-02-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
284204,86012,1526,321.05,2023-01-05,2023-12-10,Product_15,Toys,Brisbane,Large,Green,SKU-6786
315892,33671,1047,990.61,2023-04-02,2023-02-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
437730,36035,6854,273.53,2023-06-19,2023-08-06,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
396859,59269,7426,844.92,2023-11-13,2023-01-16,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
842618,20102,5601,472.28,2023-01-22,2023-04-09,Product_16,Toys,Perth,Medium,Black,SKU-6665
476621,36035,6758,464.48,2023-11-22,2023-01-20,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
978062,23818,4794,551.04,2023-01-01,2023-02-15,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
147522,23818,5667,471.68,2023-05-13,2023-07-12,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
732116,24926,8083,16.49,2023-08-21,2023-02-27,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
562017,20102,2286,23.44,2023-01-12,2023-04-21,Product_16,Toys,Perth,Medium,Black,SKU-6665
101234,20102,4321,234.29,2023-12-12,2023-05-09,Product_16,Toys,Perth,Medium,Black,SKU-6665
688946,24926,1661,362.88,2023-02-15,2023-12-03,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
845249,33671,7228,302.06,2023-02-03,2023-07-13,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
913534,59269,5723,75.22,2023-03-19,2023-12-06,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
251299,88034,2990,602.84,2023-08-06,2023-11-22,Product_9,Electronics,Sydney,Small,White,SKU-7753
352095,81708,2987,682.27,2023-10-28,2023-01-08,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
827101,36035,9569,344.45,2023-03-14,2023-01-29,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
434284,68926,2370,735.45,2023-10-09,2023-04-22,Product_2,Furniture,Adelaide,Small,White,SKU-2433
306231,38675,8002,448.89,2023-09-06,2023-06-10,Product_19,Toys,Brisbane,Large,White,SKU-7514
263766,86012,1623,574.56,2023-02-16,2023-05-11,Product_15,Toys,Brisbane,Large,Green,SKU-6786
905645,81708,6075,299.8,2023-05-01,2023-07-07,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
481403,59269,9615,897.8,2023-08-02,2023-06-12,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
259264,81708,9554,990.93,2023-08-27,2023-07-16,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
279566,33671,8785,708.6,2023-02-25,2023-07-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
196425,23818,3686,964.47,2023-12-16,2023-07-31,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
143753,33671,1238,580.62,2023-04-17,2023-04-19,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
158944,60719,6424,593.44,2023-11-15,2023-10-03,Product_17,Toys,Perth,Small,Red,SKU-8214
412836,59269,1787,46.85,2023-02-17,2023-03-14,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
587890,86012,9609,749.2,2023-03-02,2023-06-16,Product_15,Toys,Brisbane,Large,Green,SKU-6786
378452,86012,3555,843.27,2023-12-03,2023-09-17,Product_15,Toys,Brisbane,Large,Green,SKU-6786
344793,81708,4389,594.3,2023-01-26,2023-08-31,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
298593,39346,2697,911.12,2023-10-19,2023-10-02,Product_12,Toys,Adelaide,Small,Black,SKU-6771
793068,81708,6822,104.26,2023-09-14,2023-04-12,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
311842,87282,6022,765.3,2023-01-08,2023-06-22,Product_10,Furniture,Perth,Large,Black,SKU-1234
188252,59269,9943,836.97,2023-04-23,2023-06-20,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
534361,24926,8262,29.0,2023-12-21,2023-05-21,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
540221,38675,4065,800.18,2023-09-10,2023-07-07,Product_19,Toys,Brisbane,Large,White,SKU-7514
704671,68926,4468,890.82,2023-06-29,2023-03-27,Product_2,Furniture,Adelaide,Small,White,SKU-2433
997172,36035,7490,847.25,2023-07-26,2023-02-21,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
386690,87282,1799,793.46,2023-10-30,2023-04-21,Product_10,Furniture,Perth,Large,Black,SKU-1234
315889,36035,5960,131.01,2023-05-07,2023-12-08,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
212797,20102,7929,899.92,2023-02-25,2023-02-12,Product_16,Toys,Perth,Medium,Black,SKU-6665
194706,36035,9294,757.78,2023-08-02,2023-07-30,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
167042,36035,5935,584.08,2023-01-14,2023-07-19,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
626440,33671,5910,76.31,2023-01-28,2023-10-25,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
360080,87282,8525,60.2,2023-03-19,2023-12-12,Product_10,Furniture,Perth,Large,Black,SKU-1234
363548,49093,3773,160.48,2023-08-04,2023-08-28,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
800265,68926,4256,709.27,2023-12-31,2023-04-25,Product_2,Furniture,Adelaide,Small,White,SKU-2433
268335,68926,1808,347.74,2023-06-03,2023-01-26,Product_2,Furniture,Adelaide,Small,White,SKU-2433
459659,68926,9474,549.56,2023-01-14,2023-10-26,Product_2,Furniture,Adelaide,Small,White,SKU-2433
856433,23818,5647,842.12,2023-07-06,2023-03-18,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
500402,20102,5844,130.56,2023-11-08,2023-05-17,Product_16,Toys,Perth,Medium,Black,SKU-6665
570668,33671,6070,548.98,2023-01-07,2023-01-20,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
806619,39346,2956,524.5,2023-01-03,2023-07-30,Product_12,Toys,Adelaide,Small,Black,SKU-6771
279608,23818,4207,94.46,2023-04-21,2023-08-28,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
903261,60719,2939,920.66,2023-08-26,2023-02-08,Product_17,Toys,Perth,Small,Red,SKU-8214
614728,33671,1334,300.09,2023-12-29,2023-09-25,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
958108,36035,3051,308.52,2023-08-27,2023-07-26,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
947729,38675,4516,938.41,2023-10-01,2023-09-24,Product_19,Toys,Brisbane,Large,White,SKU-7514
574000,87282,2430,581.43,2023-10-21,2023-06-03,Product_10,Furniture,Perth,Large,Black,SKU-1234
645783,86012,4781,978.17,2023-08-15,2023-02-11,Product_15,Toys,Brisbane,Large,Green,SKU-6786
279214,24926,3029,829.68,2023-01-15,2023-01-11,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
888105,88034,9510,704.03,2023-07-11,2023-10-21,Product_9,Electronics,Sydney,Small,White,SKU-7753
477977,68926,1683,238.95,2023-04-29,2023-04-08,Product_2,Furniture,Adelaide,Small,White,SKU-2433
792556,33671,2373,537.98,2023-01-28,2023-10-02,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
794485,24926,6908,358.82,2023-07-21,2023-08-18,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
786943,20102,7969,107.93,2023-02-08,2023-08-08,Product_16,Toys,Perth,Medium,Black,SKU-6665
890793,36035,5541,395.74,2023-09-30,2023-03-06,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
924925,23818,2441,495.32,2023-08-19,2023-08-20,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
405762,36035,6842,631.3,2023-03-27,2023-11-24,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
891378,60719,3636,14.93,2023-05-06,2023-02-21,Product_17,Toys,Perth,Small,Red,SKU-8214
519846,60719,6892,127.59,2023-10-27,2023-09-20,Product_17,Toys,Perth,Small,Red,SKU-8214
415448,39346,2536,836.13,2023-01-25,2023-09-24,Product_12,Toys,Adelaide,Small,Black,SKU-6771
959875,49093,8050,765.98,2023-05-25,2023-11-13,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
257681,49093,7889,203.88,2023-01-13,2023-11-20,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
339979,60719,4866,110.0,2023-07-31,2023-06-03,Product_17,Toys,Perth,Small,Red,SKU-8214
334308,49093,1524,824.05,2023-01-25,2023-05-20,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
889120,33671,9426,447.48,2023-03-09,2023-02-20,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
806833,81708,2893,932.6,2023-03-08,2023-04-27,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
840290,88034,3241,217.87,2023-08-21,2023-02-15,Product_9,Electronics,Sydney,Small,White,SKU-7753
974524,49093,2420,958.13,2023-04-19,2023-11-05,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
266872,38675,1746,491.67,2023-05-26,2023-03-29,Product_19,Toys,Brisbane,Large,White,SKU-7514
549283,87282,1811,333.5,2023-04-21,2023-07-27,Product_10,Furniture,Perth,Large,Black,SKU-1234
132110,38675,2449,74.13,2023-08-16,2023-09-26,Product_19,Toys,Brisbane,Large,White,SKU-7514
501113,49093,5697,933.64,2023-04-21,2023-03-30,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
954707,23818,9895,613.92,2023-02-03,2023-04-28,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
741558,33671,2270,240.41,2023-04-21,2023-02-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
943893,86012,3166,748.86,2023-09-21,2023-04-26,Product_15,Toys,Brisbane,Large,Green,SKU-6786
198420,59269,6980,682.01,2023-08-24,2023-04-28,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
512887,68926,9985,14.22,2023-03-24,2023-09-17,Product_2,Furniture,Adelaide,Small,White,SKU-2433
261827,36035,8339,434.86,2023-02-11,2023-03-16,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
447486,36035,6623,467.75,2023-04-11,2023-11-01,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
618957,36035,6412,442.69,2023-01-06,2023-01-07,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
881834,86012,8778,540.36,2023-06-29,2023-05-02,Product_15,Toys,Brisbane,Large,Green,SKU-6786
829814,60719,1573,890.47,2023-10-09,2023-01-11,Product_17,Toys,Perth,Small,Red,SKU-8214
436994,87282,4894,391.69,2023-11-16,2023-12-14,Product_10,Furniture,Perth,Large,Black,SKU-1234
765662,59269,4980,896.28,2023-08-14,2023-08-03,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
738334,88034,4249,845.13,2023-11-11,2023-10-06,Product_9,Electronics,Sydney,Small,White,SKU-7753
665886,88034,3040,924.5,2023-12-31,2023-01-28,Product_9,Electronics,Sydney,Small,White,SKU-7753
109415,88034,3946,292.94,2023-08-17,2023-08-23,Product_9,Electronics,Sydney,Small,White,SKU-7753
687440,36035,4202,311.0,2023-10-16,2023-11-09,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
318150,86012,8467,863.62,2023-05-30,2023-01-26,Product_15,Toys,Brisbane,Large,Green,SKU-6786
919075,81708,9546,629.22,2023-10-04,2023-02-23,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
447844,39346,5335,194.19,2023-07-17,2023-01-29,Product_12,Toys,Adelaide,Small,Black,SKU-6771
110695,38675,1137,100.36,2023-03-11,2023-06-13,Product_19,Toys,Brisbane,Large,White,SKU-7514
138122,59269,2086,436.2,2023-04-22,2023-09-27,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
291596,68926,3118,680.16,2023-01-04,2023-11-30,Product_2,Furniture,Adelaide,Small,White,SKU-2433
579271,33671,3387,825.01,2023-12-16,2023-02-04,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
472545,39346,4011,185.23,2023-11-27,2023-10-13,Product_12,Toys,Adelaide,Small,Black,SKU-6771
758562,88034,7385,134.34,2023-11-14,2023-12-14,Product_9,Electronics,Sydney,Small,White,SKU-7753
867867,59269,5927,860.85,2023-12-16,2023-09-30,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
302446,33671,4799,824.6,2023-04-05,2023-07-27,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
976098,36035,9197,94.21,2023-06-01,2023-08-26,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
682815,87282,7315,11.05,2023-11-07,2023-04-03,Product_10,Furniture,Perth,Large,Black,SKU-1234
669245,24926,1812,130.8,2023-05-17,2023-06-22,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
617802,38675,1726,472.32,2023-09-04,2023-03-20,Product_19,Toys,Brisbane,Large,White,SKU-7514
939356,59269,9651,252.19,2023-08-31,2023-04-20,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
978330,33671,3066,653.45,2023-01-31,2023-08-05,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
241311,33671,4845,562.8,2023-02-09,2023-04-16,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
696350,39346,5049,234.42,2023-08-17,2023-02-16,Product_12,Toys,Adelaide,Small,Black,SKU-6771
196708,81708,4387,790.58,2023-02-05,2023-06-30,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
342432,39346,4907,271.66,2023-08-11,2023-03-05,Product_12,Toys,Adelaide,Small,Black,SKU-6771
794133,38675,7187,628.65,2023-01-06,2023-09-03,Product_19,Toys,Brisbane,Large,White,SKU-7514
511434,88034,9561,231.4,2023-11-18,2023-09-01,Product_9,Electronics,Sydney,Small,White,SKU-7753
428907,88034,2651,79.58,2023-08-08,2023-11-16,Product_9,Electronics,Sydney,Small,White,SKU-7753
367046,88034,3813,772.12,2023-03-16,2023-03-28,Product_9,Electronics,Sydney,Small,White,SKU-7753
721762,87282,1971,478.0,2023-01-04,2023-08-05,Product_10,Furniture,Perth,Large,Black,SKU-1234
998489,49093,7555,655.18,2023-12-01,2023-01-07,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
974475,20102,4310,302.87,2023-05-14,2023-10-05,Product_16,Toys,Perth,Medium,Black,SKU-6665
905417,36035,6994,905.54,2023-04-28,2023-12-03,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
897233,59269,2714,639.74,2023-04-04,2023-07-29,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
107880,68926,2876,710.0,2023-03-03,2023-06-18,Product_2,Furniture,Adelaide,Small,White,SKU-2433
557951,33671,2783,105.72,2023-07-13,2023-11-26,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
611223,24926,7568,776.48,2023-12-01,2023-05-18,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
565296,81708,5043,472.15,2023-07-22,2023-11-02,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
720551,49093,4699,884.7,2023-01-26,2023-08-18,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
257313,59269,5850,662.6,2023-06-22,2023-11-04,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
140226,20102,1119,996.59,2023-10-27,2023-06-10,Product_16,Toys,Perth,Medium,Black,SKU-6665
634457,20102,3807,410.22,2023-05-13,2023-01-01,Product_16,Toys,Perth,Medium,Black,SKU-6665
421745,23818,1091,660.06,2023-11-22,2023-08-24,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
365208,81708,5277,363.93,2023-04-28,2023-07-07,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
236447,36035,6088,156.59,2023-11-20,2023-01-04,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
238738,20102,5812,154.21,2023-10-02,2023-05-12,Product_16,Toys,Perth,Medium,Black,SKU-6665
608375,23818,9993,661.34,2023-07-31,2023-08-06,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
656328,20102,7589,925.32,2023-08-13,2023-09-17,Product_16,Toys,Perth,Medium,Black,SKU-6665
461861,87282,1127,498.1,2023-01-20,2023-01-01,Product_10,Furniture,Perth,Large,Black,SKU-1234
754791,23818,2451,130.09,2023-04-23,2023-03-12,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
541961,38675,2509,549.59,2023-05-20,2023-06-27,Product_19,Toys,Brisbane,Large,White,SKU-7514
521474,24926,9482,920.91,2023-02-16,2023-07-08,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
214820,23818,1215,592.02,2023-01-01,2023-10-18,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
624240,33671,3950,767.92,2023-03-31,2023-01-08,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
616838,59269,1630,724.29,2023-05-22,2023-09-10,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
414516,86012,5290,102.16,2023-11-16,2023-10-19,Product_15,Toys,Brisbane,Large,Green,SKU-6786
876815,39346,1900,235.21,2023-02-07,2023-09-01,Product_12,Toys,Adelaide,Small,Black,SKU-6771
464806,87282,5036,115.66,2023-10-20,2023-05-03,Product_10,Furniture,Perth,Large,Black,SKU-1234
723958,87282,9934,55.42,2023-05-19,2023-10-26,Product_10,Furniture,Perth,Large,Black,SKU-1234
412287,88034,6850,543.25,2023-12-22,2023-10-10,Product_9,Electronics,Sydney,Small,White,SKU-7753
266719,24926,5267,23.09,2023-11-29,2023-02-01,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
228441,59269,1810,685.03,2023-09-16,2023-11-30,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
580545,88034,4605,745.71,2023-06-10,2023-05-26,Product_9,Electronics,Sydney,Small,White,SKU-7753
927631,20102,5372,462.98,2023-06-27,2023-06-05,Product_16,Toys,Perth,Medium,Black,SKU-6665
153474,59269,7205,58.84,2023-01-10,2023-01-16,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
864405,59269,3671,478.66,2023-09-18,2023-02-16,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
651777,81708,2102,924.97,2023-05-18,2023-09-08,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
374828,59269,1666,298.42,2023-06-21,2023-07-06,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
842974,59269,2412,166.05,2023-01-13,2023-01-31,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
886321,23818,3654,423.48,2023-06-17,2023-09-17,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
696624,86012,3733,235.08,2023-05-10,2023-01-17,Product_15,Toys,Brisbane,Large,Green,SKU-6786
656157,60719,8911,321.47,2023-03-25,2023-02-08,Product_17,Toys,Perth,Small,Red,SKU-8214
878384,87282,4372,757.09,2023-11-17,2023-10-31,Product_10,Furniture,Perth,Large,Black,SKU-1234
124944,81708,2668,136.72,2023-11-15,2023-02-08,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
148748,86012,8346,593.72,2023-04-11,2023-05-12,Product_15,Toys,Brisbane,Large,Green,SKU-6786
757984,86012,9969,534.52,2023-11-25,2023-01-30,Product_15,Toys,Brisbane,Large,Green,SKU-6786
139018,20102,4597,23.88,2023-09-30,2023-06-07,Product_16,Toys,Perth,Medium,Black,SKU-6665
505343,39346,5137,369.2,2023-09-22,2023-10-05,Product_12,Toys,Adelaide,Small,Black,SKU-6771
628277,39346,1448,265.46,2023-02-07,2023-07-22,Product_12,Toys,Adelaide,Small,Black,SKU-6771
735776,86012,7891,910.6,2023-04-04,2023-03-07,Product_15,Toys,Brisbane,Large,Green,SKU-6786
108173,24926,5768,858.93,2023-04-05,2023-04-18,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
960619,88034,6717,303.19,2023-11-01,2023-09-25,Product_9,Electronics,Sydney,Small,White,SKU-7753
528310,20102,4258,351.84,2023-03-10,2023-08-10,Product_16,Toys,Perth,Medium,Black,SKU-6665
351312,33671,2216,226.0,2023-11-14,2023-10-19,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
312121,39346,4855,950.17,2023-08-24,2023-01-18,Product_12,Toys,Adelaide,Small,Black,SKU-6771
842433,36035,5737,930.92,2023-11-30,2023-03-31,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
370717,86012,4678,552.44,2023-05-17,2023-06-30,Product_15,Toys,Brisbane,Large,Green,SKU-6786
107755,49093,9869,991.81,2023-03-17,2023-09-12,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
205580,23818,9833,700.37,2023-02-04,2023-09-10,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
