order_id,product_id,customer_id,price,shipping_date,order_date
617421,88034,1155,830.04,2023-12-05,2023-08-17
495070,23818,7864,261.47,2023-03-19,2023-01-12
763125,39346,3173,39.66,2023-03-03,2023-04-28
760753,39346,6378,354.55,2023-05-12,2023-06-04
450883,36035,9488,171.59,2023-03-30,2023-09-03
571918,88034,2300,187.93,2023-08-25,2023-11-28
478941,33671,3727,616.74,2023-02-11,2023-09-04
463749,68926,5492,592.22,2023-03-30,2023-01-29
725303,59269,3318,620.84,2023-10-23,2023-06-10
636887,68926,7920,47.84,2023-11-24,2023-08-23
849613,59269,7099,458.82,2023-10-22,2023-07-09
595587,39346,8261,77.35,2023-04-14,2023-04-27
484978,68926,9237,90.44,2023-01-14,2023-09-28
157053,24926,3201,192.66,2023-10-15,2023-09-15
342291,39346,6180,179.7,2023-06-28,2023-06-29
588938,38675,8202,213.64,2023-05-05,2023-06-21
878692,59269,4584,880.62,2023-12-19,2023-10-01
180849,49093,9944,510.69,2023-01-23,2023-09-16
942994,81708,6255,566.81,2023-03-04,2023-05-15
269196,38675,5590,821.6,2023-05-23,2023-06-20
103828,59269,4485,592.93,2023-06-02,2023-07-29
434555,38675,4530,906.15,2023-05-25,2023-08-24
527705,23818,8776,655.28,2023-08-13,2023-07-05
674577,33671,5146,257.85,2023-11-05,2023-04-05
237680,60719,7902,796.57,2023-04-14,2023-01-11
402478,88034,6991,672.36,2023-04-14,2023-03-09
827055,59269,2212,57.14,2023-02-08,2023-07-29
918070,24926,5638,169.37,2023-07-17,2023-07-15
702728,88034,7390,644.17,2023-05-14,2023-04-08
500918,36035,9352,708.26,2023-03-08,2023-04-03
235069,60719,8062,27.81,2023-06-28,2023-01-22
164554,87282,5448,718.9,2023-02-11,2023-06-21
387554,68926,7157,622.55,2023-01-15,2023-05-14
985025,38675,7711,542.63,2023-04-21,2023-01-25
114663,36035,5423,638.81,2023-06-06,2023-07-04
991460,36035,4394,51.27,2023-10-16,2023-03-26
801082,38675,4860,902.05,2023-08-19,2023-02-24
234359,23818,4206,673.24,2023-06-06,2023-09-08
842927,60719,2979,549.6,2023-02-07,2023-05-24
157306,81708,5920,228.99,2023-04-07,2023-06-16
701545,60719,3005,608.73,2023-10-16,2023-08-12
726197,33671,1736,696.45,2023-09-11,2023-08-08
676759,81708,6552,665.34,2023-07-15,2023-06-28
954476,24926,8459,156.86,2023-03-27,2023-04-29
758546,49093,8039,916.85,2023-11-18,2023-09-22
908533,24926,7264,306.39,2023-01-10,2023-05-30
997092,24926,2967,735.49,2023-01-05,2023-08-03
506937,24926,7497,520.52,2023-05-03,2023-07-16
716430,59269,6448,202.42,2023-11-26,2023-02-11
868846,33671,1635,808.71,2023-12-19,2023-02-22
392807,24926,4358,831.76,2023-04-28,2023-11-26
957177,23818,9049,782.01,2023-10-21,2023-09-08
993398,24926,4871,936.89,2023-06-08,2023-10-22
406686,23818,9156,801.25,2023-10-30,2023-09-28
177690,39346,6087,60.01,2023-08-16,2023-05-03
766089,88034,4193,363.86,2023-12-31,2023-12-05
340416,59269,6784,677.01,2023-08-04,2023-09-23
547664,23818,2681,375.83,2023-07-03,2023-12-14
358886,81708,2097,241.11,2023-01-15,2023-01-29
747839,20102,9045,120.42,2023-06-06,2023-02-04
602222,81708,2330,355.35,2023-05-16,2023-01-06
258842,36035,1069,479.17,2023-09-18,2023-04-21
138234,33671,6886,737.0,2023-06-06,2023-10-21
306378,38675,8867,943.49,2023-02-16,2023-03-18
605200,87282,6712,729.87,2023-11-20,2023-12-15
714456,68926,6590,137.49,2023-11-28,2023-05-27
408258,60719,5437,675.72,2023-06-22,2023-03-08
267849,68926,6158,953.07,2023-05-10,2023-01-08
243982,23818,7421,20.94,2023-04-05,2023-05-02
999488,20102,3848,497.35,2023-04-25,2023-12-06
371514,39346,7996,989.98,2023-08-31,2023-06-24
606672,59269,8151,901.41,2023-10-19,2023-06-28
191206,20102,8081,805.08,2023-10-09,2023-03-26
377698,23818,7542,33.7,2023-10-26,2023-02-14
140975,86012,1075,602.63,2023-10-10,2023-05-16
201861,87282,1241,62.37,2023-03-10,2023-12-09
862487,68926,1215,520.91,2023-05-28,2023-01-16
612795,59269,4112,352.58,2023-01-11,2023-11-29
444716,24926,9648,321.54,2023-09-11,2023-07-14
247723,59269,4951,168.18,2023-11-26,2023-01-09
610441,24926,4612,505.94,2023-12-26,2023-11-12
394670,33671,1868,956.26,2023-02-07,2023-11-30
290767,81708,2739,612.0,2023-05-14,2023-11-29
575453,33671,8012,418.39,2023-07-19,2023-11-23
434226,33671,8851,318.12,2023-01-23,2023-01-15
125758,86012,1914,458.77,2023-10-30,2023-11-23
198880,33671,8203,89.04,2023-12-12,2023-04-12
795466,86012,8730,977.99,2023-10-29,2023-08-14
382215,24926,3352,157.87,2023-12-29,2023-10-05
139734,39346,9180,909.46,2023-08-06,2023-04-23
998229,23818,1870,624.7,2023-05-21,2023-01-01
911913,20102,7337,388.38,2023-04-14,2023-09-23
566732,88034,1107,400.13,2023-07-29,2023-07-27
315987,38675,5458,801.59,2023-04-21,2023-04-20
640413,36035,4927,733.56,2023-04-14,2023-07-19
867112,81708,6749,771.98,2023-11-12,2023-11-02
702145,81708,9046,951.87,2023-06-20,2023-01-12
156563,24926,6999,108.12,2023-12-22,2023-12-11
884557,39346,9057,787.18,2023-11-20,2023-07-07
915915,49093,6821,843.38,2023-05-13,2023-06-03
404503,60719,5864,571.06,2023-10-20,2023-11-30
229785,36035,2937,101.03,2023-11-24,2023-10-06
453391,38675,2258,976.58,2023-05-07,2023-06-20
948675,39346,4029,318.7,2023-04-16,2023-05-14
399959,24926,8245,959.35,2023-04-02,2023-01-25
844008,86012,4881,515.12,2023-10-14,2023-01-18
214387,87282,7705,735.28,2023-02-20,2023-07-09
799064,60719,5072,795.25,2023-01-29,2023-05-21
415893,33671,6950,350.1,2023-10-23,2023-02-12
190669,59269,6177,478.05,2023-10-24,2023-11-30
983334,68926,9831,480.96,2023-08-02,2023-10-11
510554,68926,3819,201.03,2023-09-24,2023-05-26
671869,49093,1069,955.19,2023-09-14,2023-11-11
705912,36035,2820,651.61,2023-10-29,2023-11-15
377969,20102,3160,934.24,2023-04-11,2023-04-02
867764,24926,2137,382.04,2023-12-12,2023-06-28
988922,60719,2212,386.67,2023-04-20,2023-02-25
910356,33671,4584,109.38,2023-07-01,2023-06-04
104408,87282,5672,960.58,2023-11-09,2023-06-09
834749,20102,7372,982.72,2023-01-01,2023-04-21
149386,60719,4809,581.37,2023-11-15,2023-05-17
262541,23818,2289,341.16,2023-02-24,2023-08-20
412119,20102,6871,458.2,2023-05-29,2023-08-08
684206,60719,7991,812.41,2023-11-05,2023-03-09
570100,38675,9056,557.05,2023-05-17,2023-10-29
278285,38675,8018,801.64,2023-07-21,2023-09-06
993186,38675,9387,903.83,2023-11-09,2023-11-19
378715,87282,6351,382.9,2023-04-27,2023-01-06
441324,24926,9844,719.15,2023-06-03,2023-10-07
257380,36035,8555,682.75,2023-10-18,2023-04-04
423219,49093,5477,75.22,2023-03-04,2023-09-26
717336,24926,7314,529.12,2023-09-01,2023-07-16
195616,36035,5789,183.29,2023-01-25,2023-01-25
649537,24926,3014,734.96,2023-03-31,2023-05-28
270285,23818,5814,73.69,2023-03-16,2023-04-28
100886,23818,2877,466.27,2023-10-21,2023-12-04
827466,59269,4426,460.26,2023-07-29,2023-12-04
173969,86012,8013,228.48,2023-12-13,2023-03-07
823923,38675,2458,386.79,2023-01-17,2023-10-28
409125,24926,6211,932.28,2023-05-08,2023-06-24
781464,36035,1495,693.01,2023-12-30,2023-11-15
790593,36035,8483,862.69,2023-09-08,2023-03-17
231197,59269,2375,483.4,2023-06-28,2023-04-24
879056,23818,2539,555.92,2023-07-01,2023-04-21
919663,68926,7758,525.01,2023-06-01,2023-09-06
519603,20102,8851,180.63,2023-01-25,2023-07-22
504934,60719,8520,803.78,2023-06-29,2023-05-27
402198,59269,8609,257.52,2023-07-17,2023-02-04
647129,24926,6123,25.2,2023-12-10,2023-11-05
902197,49093,3176,209.49,2023-06-10,2023-01-26
877389,20102,4296,438.92,2023-06-26,2023-08-26
761967,20102,8626,129.98,2023-10-12,2023-01-14
144997,88034,8902,511.61,2023-03-04,2023-02-14
230390,36035,8249,838.37,2023-05-30,2023-08-04
895769,59269,9328,982.3,2023-06-03,2023-08-21
626027,87282,1063,346.82,2023-06-05,2023-07-12
254474,38675,1912,906.13,2023-02-18,2023-02-20
400370,39346,3562,466.23,2023-12-03,2023-08-02
667512,38675,3326,789.19,2023-03-25,2023-05-31
358027,88034,3258,999.08,2023-12-27,2023-10-02
550092,23818,5366,496.13,2023-06-26,2023-12-04
103422,68926,6818,886.79,2023-05-28,2023-03-17
456010,38675,2724,403.77,2023-04-28,2023-08-08
430879,86012,5516,96.21,2023-12-08,2023-12-14
638866,33671,6734,306.54,2023-03-04,2023-07-06
594846,87282,7500,617.07,2023-07-08,2023-10-16
730365,23818,9316,991.08,2023-12-26,2023-01-28
802056,36035,3944,609.19,2023-02-18,2023-06-29
412640,24926,8485,945.63,2023-11-23,2023-09-10
856459,36035,5440,734.68,2023-09-14,2023-05-06
777237,68926,1741,454.53,2023-08-12,2023-06-26
299005,68926,5425,211.71,2023-05-21,2023-02-06
370189,23818,8216,356.69,2023-08-03,2023-04-09
226635,33671,6045,328.14,2023-07-30,2023-04-08
716022,87282,2274,382.95,2023-11-14,2023-05-07
449384,33671,7191,710.96,2023-02-01,2023-06-17
871430,49093,2417,29.55,2023-06-07,2023-03-21
203625,23818,9576,905.0,2023-10-12,2023-10-21
247223,59269,1101,41.22,2023-11-01,2023-11-29
511499,39346,4222,897.55,2023-10-13,2023-05-06
147755,38675,5343,944.8,2023-05-24,2023-12-09
349399,36035,3108,548.46,2023-01-19,2023-11-06
787614,49093,8632,611.98,2023-01-18,2023-05-30
301828,36035,1309,59.03,2023-09-14,2023-01-16
871674,39346,1639,807.05,2023-03-19,2023-01-28
794412,33671,2185,10.62,2023-06-24,2023-06-22
875167,86012,2742,193.61,2023-07-13,2023-02-15
956170,20102,6671,404.16,2023-04-23,2023-11-24
386667,39346,1215,78.38,2023-04-24,2023-08-24
418988,88034,7028,963.94,2023-08-10,2023-08-02
898987,23818,6593,980.77,2023-06-15,2023-03-26
725534,49093,4692,53.85,2023-11-15,2023-10-09
287287,38675,1567,138.49,2023-05-12,2023-08-20
140774,23818,8235,259.06,2023-09-21,2023-03-26
885470,87282,2116,22.62,2023-02-24,2023-03-06
628894,36035,3375,407.43,2023-12-25,2023-05-14
284429,36035,3362,931.17,2023-05-11,2023-05-31
778860,38675,9194,173.14,2023-10-15,2023-04-25
674593,23818,2971,421.11,2023-09-23,2023-03-05
717985,33671,4851,252.61,2023-06-11,2023-12-09
835590,20102,1793,56.53,2023-03-28,2023-06-07
574384,23818,9335,619.75,2023-02-24,2023-03-18
464370,87282,3747,748.04,2023-10-15,2023-05-26
375959,87282,8172,802.4,2023-06-27,2023-12-09
923264,49093,8249,83.8,2023-12-15,2023-08-13
973239,23818,9960,152.69,2023-01-08,2023-11-09
437134,68926,3422,79.59,2023-11-17,2023-04-13
267743,68926,9947,730.39,2023-11-09,2023-12-13
558901,39346,6726,324.15,2023-09-04,2023-10-28
519126,88034,6364,662.24,2023-11-19,2023-03-29
265776,24926,2395,696.56,2023-09-12,2023-10-30
705864,87282,9837,245.75,2023-11-24,2023-06-17
806844,33671,4106,684.76,2023-02-23,2023-06-19
447155,24926,5532,754.2,2023-09-06,2023-05-15
692196,59269,1207,923.71,2023-08-27,2023-02-19
359176,33671,2013,131.26,2023-08-17,2023-12-06
113200,33671,9451,476.5,2023-03-08,2023-12-13
533461,24926,1052,475.59,2023-02-20,2023-05-14
159130,86012,3328,786.99,2023-04-07,2023-12-13
255207,68926,5608,857.69,2023-04-02,2023-05-17
327832,60719,5291,323.65,2023-09-21,2023-09-02
550687,88034,4243,506.47,2023-10-18,2023-04-19
458596,33671,5880,506.99,2023-04-06,2023-11-09
257564,23818,8589,35.79,2023-03-29,2023-10-14
378421,33671,5187,394.37,2023-03-19,2023-01-21
858216,36035,7061,210.08,2023-10-15,2023-03-31
778079,87282,2638,806.03,2023-04-30,2023-10-23
140531,68926,5744,43.84,2023-10-29,2023-04-22
965648,36035,2672,227.79,2023-06-14,2023-10-28
432146,81708,1179,565.87,2023-07-01,2023-03-18
327626,38675,9342,765.35,2023-08-11,2023-06-26
815001,59269,3554,226.43,2023-11-07,2023-12-09
777267,68926,2011,300.15,2023-01-07,2023-05-28
251591,20102,3652,65.81,2023-11-26,2023-04-11
932587,36035,5620,385.11,2023-09-20,2023-09-03
324231,60719,2707,930.7,2023-06-10,2023-04-27
670213,49093,9963,960.23,2023-05-31,2023-04-02
817314,87282,1228,203.29,2023-03-26,2023-01-28
221930,39346,4299,177.9,2023-05-27,2023-01-25
289871,86012,4248,368.32,2023-04-22,2023-02-27
725519,38675,1462,254.45,2023-02-05,2023-10-24
464934,23818,9362,867.2,2023-10-12,2023-05-14
400119,38675,2185,210.59,2023-07-07,2023-11-27
965689,36035,5967,100.12,2023-03-23,2023-09-06
854244,59269,7530,256.41,2023-01-02,2023-02-07
194451,33671,9060,976.19,2023-10-30,2023-03-16
869471,38675,1386,799.63,2023-07-16,2023-05-22
648588,38675,8621,760.65,2023-01-11,2023-11-18
884745,59269,3326,127.24,2023-08-22,2023-06-17
237677,24926,2335,521.63,2023-07-14,2023-09-16
730678,38675,7769,22.22,2023-04-29,2023-08-13
612158,49093,1119,659.61,2023-01-20,2023-06-01
166786,81708,1326,550.98,2023-09-18,2023-01-19
352415,68926,4506,33.07,2023-10-20,2023-05-26
124133,49093,2635,409.44,2023-09-13,2023-08-29
837075,88034,6384,51.48,2023-08-10,2023-12-10
526370,88034,5564,249.94,2023-08-14,2023-08-25
191336,38675,6512,479.04,2023-02-22,2023-02-04
271796,38675,8371,17.46,2023-12-21,2023-07-09
648447,49093,1221,759.04,2023-12-08,2023-01-01
540750,88034,6232,117.07,2023-12-30,2023-06-02
441979,68926,2930,159.38,2023-10-07,2023-05-06
534330,60719,4223,66.92,2023-03-22,2023-12-11
430272,60719,2514,968.63,2023-07-21,2023-08-14
607065,68926,3849,745.7,2023-06-07,2023-08-09
570082,36035,1394,959.37,2023-04-30,2023-07-30
945436,68926,1951,79.36,2023-02-28,2023-01-25
686781,86012,4107,466.0,2023-08-03,2023-01-16
250901,87282,1352,669.42,2023-05-08,2023-07-01
547295,24926,3329,668.31,2023-08-12,2023-11-25
486247,38675,3094,208.39,2023-07-28,2023-05-09
370810,20102,3113,521.11,2023-04-25,2023-02-11
501693,23818,9477,34.99,2023-07-28,2023-12-02
806637,87282,4866,123.74,2023-01-14,2023-08-24
563691,23818,7957,606.58,2023-01-09,2023-02-03
110168,88034,8692,621.68,2023-02-09,2023-12-11
678881,24926,9869,897.51,2023-08-25,2023-02-14
841509,87282,4374,745.41,2023-10-08,2023-05-14
408740,59269,6122,878.86,2023-12-25,2023-01-21
877606,23818,8793,447.45,2023-07-20,2023-05-02
386326,33671,1597,460.59,2023-09-03,2023-03-11
799144,87282,3526,227.63,2023-10-05,2023-02-17
621275,86012,2426,687.25,2023-08-23,2023-02-08
255603,36035,3248,524.86,2023-01-04,2023-10-14
470929,33671,9526,443.84,2023-06-03,2023-01-10
525791,20102,2840,317.28,2023-01-29,2023-01-30
304517,23818,3280,52.18,2023-04-19,2023-09-01
449279,49093,5158,414.58,2023-04-08,2023-10-01
954595,86012,7643,686.73,2023-08-03,2023-03-29
313861,33671,1353,327.24,2023-10-20,2023-09-01
922455,60719,9625,210.78,2023-03-16,2023-11-25
324303,38675,9405,252.85,2023-11-22,2023-01-15
650711,88034,8243,528.57,2023-05-26,2023-01-04
895414,39346,6369,880.56,2023-05-08,2023-07-10
658939,39346,9810,360.38,2023-12-07,2023-06-17
307725,20102,7173,827.33,2023-02-11,2023-01-09
635925,36035,7435,907.27,2023-12-22,2023-04-19
471585,86012,4432,233.23,2023-02-10,2023-05-17
729986,68926,5656,835.4,2023-02-03,2023-06-03
979524,23818,5415,798.66,2023-01-17,2023-07-28
821527,87282,6392,798.98,2023-06-14,2023-09-29
215593,60719,8227,513.4,2023-06-02,2023-05-23
679871,86012,7586,578.17,2023-03-17,2023-04-09
131273,24926,5276,80.15,2023-03-28,2023-11-04
792735,86012,6555,470.89,2023-04-27,2023-03-10
577045,36035,6180,666.08,2023-12-28,2023-09-04
831712,24926,1892,891.29,2023-12-08,2023-09-18
102259,59269,8924,132.71,2023-01-27,2023-10-03
978030,20102,8442,35.6,2023-11-09,2023-03-20
895677,33671,8338,743.43,2023-10-14,2023-05-26
669618,36035,3786,701.06,2023-05-14,2023-04-21
117577,39346,7892,852.54,2023-08-07,2023-09-15
166864,59269,9484,435.24,2023-06-17,2023-04-03
371780,87282,4184,103.91,2023-04-08,2023-01-13
740313,38675,1589,575.09,2023-09-25,2023-09-17
259288,20102,2652,524.16,2023-08-25,2023-04-19
903437,39346,3443,237.33,2023-11-05,2023-11-26
394932,38675,9837,156.55,2023-06-22,2023-07-08
587641,23818,1456,617.52,2023-07-09,2023-04-05
380578,20102,3015,87.25,2023-05-02,2023-04-15
658577,68926,1224,428.9,2023-02-15,2023-01-08
231763,81708,1050,923.25,2023-03-05,2023-03-08
112965,20102,4187,378.61,2023-05-10,2023-07-10
543104,81708,6090,896.02,2023-11-06,2023-09-13
847694,23818,8958,520.39,2023-12-29,2023-01-09
964866,38675,4065,948.92,2023-07-12,2023-04-27
524444,68926,7978,959.7,2023-11-03,2023-09-24
791600,86012,1580,750.71,2023-06-30,2023-04-09
844730,87282,6610,985.32,2023-10-19,2023-10-25
366199,87282,7786,953.05,2023-10-09,2023-06-13
492484,33671,9360,755.02,2023-01-29,2023-05-21
355125,38675,4251,500.02,2023-05-29,2023-09-25
842992,24926,8317,61.6,2023-09-24,2023-02-06
737510,38675,4011,211.08,2023-10-23,2023-03-15
325157,23818,2877,152.97,2023-01-11,2023-03-14
335480,68926,4319,849.66,2023-06-13,2023-11-04
205256,49093,7117,674.03,2023-04-23,2023-07-18
471272,81708,6330,62.2,2023-07-06,2023-05-10
474959,68926,6409,299.27,2023-10-22,2023-09-03
534048,23818,4883,489.98,2023-08-20,2023-11-08
386426,38675,1513,951.2,2023-08-15,2023-03-01
973664,59269,5100,988.21,2023-11-06,2023-10-06
497451,20102,5579,945.31,2023-04-08,2023-04-13
142853,59269,5594,800.27,2023-02-24,2023-10-23
727841,24926,6953,666.99,2023-04-21,2023-11-16
644630,20102,1468,538.75,2023-06-01,2023-12-07
353433,36035,9744,680.1,2023-09-03,2023-05-31
174535,87282,1324,884.3,2023-03-10,2023-06-06
283214,33671,4069,255.78,2023-11-08,2023-07-25
206264,20102,2075,136.9,2023-10-16,2023-06-28
189405,33671,7695,291.08,2023-09-07,2023-07-16
926956,86012,8893,629.71,2023-02-05,2023-08-11
826565,33671,5066,356.36,2023-08-27,2023-03-30
126945,38675,3010,638.68,2023-05-28,2023-10-14
274328,60719,9258,533.28,2023-08-15,2023-10-03
365425,39346,1889,958.35,2023-09-01,2023-08-24
345425,33671,4213,478.82,2023-12-03,2023-07-02
375478,59269,4232,571.06,2023-12-31,2023-07-28
923920,36035,6594,226.33,2023-07-20,2023-05-10
377670,59269,4978,34.74,2023-06-03,2023-06-02
704377,81708,6476,889.31,2023-03-14,2023-01-13
332429,88034,1332,401.24,2023-07-20,2023-05-02
758372,88034,3588,909.18,2023-10-23,2023-08-08
202007,81708,8985,13.12,2023-01-17,2023-04-16
532631,87282,8781,891.27,2023-05-09,2023-03-11
420618,81708,8693,965.94,2023-08-05,2023-07-14
757350,36035,9004,887.65,2023-03-02,2023-07-05
742702,39346,1940,185.53,2023-04-14,2023-04-09
819653,49093,1183,848.63,2023-02-11,2023-03-23
746160,81708,5964,579.32,2023-01-25,2023-03-16
961962,39346,4384,927.95,2023-02-08,2023-12-06
155480,88034,1017,267.97,2023-10-18,2023-07-11
854144,33671,8661,581.64,2023-05-11,2023-11-21
738005,81708,7413,826.98,2023-08-17,2023-08-02
446931,81708,4787,94.58,2023-04-18,2023-11-11
221279,49093,1127,112.08,2023-06-21,2023-11-14
869918,68926,4543,178.44,2023-04-12,2023-05-24
556298,20102,2223,311.34,2023-12-20,2023-08-04
893488,38675,7131,668.45,2023-01-12,2023-11-20
457740,59269,3009,996.32,2023-10-02,2023-01-15
120751,38675,1319,768.32,2023-04-11,2023-08-05
610908,23818,5553,460.09,2023-02-13,2023-02-04
944533,87282,7048,960.01,2023-11-01,2023-07-02
289428,38675,1882,658.06,2023-01-17,2023-09-27
519837,59269,5870,175.73,2023-11-26,2023-04-10
291792,36035,8154,248.77,2023-02-26,2023-01-07
199051,88034,4810,620.47,2023-11-07,2023-01-30
170977,23818,3211,627.76,2023-10-30,2023-11-01
534877,81708,6325,289.26,2023-01-12,2023-05-24
779460,60719,6975,417.56,2023-11-14,2023-04-21
206810,86012,7638,362.68,2023-03-21,2023-08-20
640059,24926,9050,670.39,2023-08-04,2023-06-28
552306,68926,5497,325.89,2023-12-05,2023-03-13
667040,81708,9535,507.49,2023-09-21,2023-07-29
836559,23818,3077,198.49,2023-05-29,2023-08-08
927099,49093,9178,693.13,2023-03-22,2023-03-21
416950,39346,4158,672.01,2023-08-03,2023-03-24
824703,24926,4648,911.6,2023-07-17,2023-02-11
973869,23818,3054,127.4,2023-07-19,2023-09-30
401224,38675,7460,34.3,2023-01-25,2023-07-10
446224,86012,7525,802.6,2023-03-30,2023-06-22
227340,24926,9386,564.58,2023-09-25,2023-01-07
292003,60719,2729,942.67,2023-05-23,2023-06-04
729838,49093,5906,906.82,2023-02-28,2023-01-10
158727,20102,7793,915.84,2023-12-31,2023-02-03
919846,38675,5151,838.69,2023-01-26,2023-02-05
444106,68926,3562,463.26,2023-02-16,2023-01-06
310108,20102,1586,794.71,2023-10-15,2023-08-03
133914,20102,9830,492.1,2023-09-23,2023-05-14
565914,39346,7195,67.72,2023-01-16,2023-10-12
171417,20102,8814,380.71,2023-07-18,2023-05-06
809576,23818,1120,223.44,2023-10-09,2023-12-03
416703,81708,5470,930.21,2023-03-27,2023-06-23
910697,86012,3039,782.01,2023-09-07,2023-06-01
107271,60719,1947,44.73,2023-09-27,2023-11-27
180411,39346,8933,445.15,2023-12-01,2023-01-26
654903,88034,3828,767.97,2023-04-27,2023-04-25
116643,81708,5756,436.01,2023-01-07,2023-10-11
817521,24926,3227,135.66,2023-05-17,2023-03-16
446609,60719,9650,11.89,2023-06-25,2023-06-15
675206,24926,7441,673.48,2023-11-24,2023-07-08
793407,23818,6466,787.9,2023-11-11,2023-03-19
928508,39346,6216,435.72,2023-08-03,2023-03-31
806229,49093,7702,54.91,2023-03-23,2023-06-25
197269,59269,2975,596.47,2023-08-11,2023-01-21
358571,86012,4987,136.74,2023-04-13,2023-02-23
222015,86012,2839,345.16,2023-09-30,2023-07-03
486580,81708,5928,222.44,2023-01-14,2023-08-10
365095,68926,9605,273.26,2023-06-08,2023-11-11
924897,39346,1973,11.19,2023-06-01,2023-11-24
527160,81708,4025,600.49,2023-04-18,2023-06-28
937579,23818,5457,950.99,2023-07-07,2023-10-03
216547,33671,4809,986.71,2023-10-28,2023-04-22
994926,86012,6839,465.84,2023-04-08,2023-08-12
241027,38675,3592,509.23,2023-05-11,2023-08-02
886429,39346,5957,974.28,2023-10-20,2023-02-28
454361,39346,8620,292.0,2023-06-20,2023-11-23
167437,39346,2078,438.44,2023-07-02,2023-04-19
864115,68926,2032,319.81,2023-12-30,2023-06-06
565076,20102,6211,983.36,2023-02-08,2023-07-10
961512,36035,6879,236.26,2023-01-15,2023-07-19
633279,49093,5383,347.54,2023-01-04,2023-11-08
608092,59269,1594,483.39,2023-12-15,2023-07-15
333946,59269,2591,532.71,2023-07-29,2023-02-04
597836,60719,8029,300.37,2023-06-10,2023-09-03
958144,49093,7186,540.34,2023-01-16,2023-08-25
919161,86012,2139,878.29,2023-04-18,2023-04-14
814117,59269,3109,350.51,2023-11-07,2023-01-07
118962,33671,9725,173.07,2023-08-15,2023-10-10
976807,87282,7124,617.54,2023-06-19,2023-01-01
257854,36035,7893,397.71,2023-02-03,2023-08-07
273746,20102,4207,692.95,2023-09-08,2023-08-18
114028,24926,2669,693.9,2023-09-04,2023-06-21
561974,60719,2894,592.53,2023-09-26,2023-03-28
854237,81708,4053,132.3,2023-05-21,2023-02-10
161709,33671,3116,679.28,2023-10-01,2023-05-03
713438,86012,1060,817.31,2023-04-06,2023-11-27
700334,68926,2373,42.84,2023-08-15,2023-10-25
934331,88034,7598,663.77,2023-02-08,2023-06-27
799941,81708,4801,147.16,2023-10-29,2023-03-04
402651,88034,6624,736.25,2023-01-29,2023-06-14
915439,87282,6682,207.87,2023-11-14,2023-07-06
312582,81708,6898,211.11,2023-09-02,2023-07-28
152998,81708,1354,508.66,2023-08-24,2023-08-15
141786,38675,1683,97.4,2023-07-04,2023-02-17
546444,68926,2785,240.29,2023-09-29,2023-08-12
460460,33671,3755,93.28,2023-08-24,2023-01-03
977604,33671,7503,51.3,2023-08-27,2023-06-24
451470,86012,8683,73.77,2023-09-23,2023-04-09
175279,59269,3116,559.17,2023-12-25,2023-04-26
463178,24926,2223,468.9,2023-12-06,2023-09-27
850476,39346,4196,626.59,2023-03-06,2023-09-10
105616,38675,5251,460.17,2023-06-26,2023-11-13
723928,59269,1664,446.49,2023-01-03,2023-04-05
352367,39346,8412,120.34,2023-05-22,2023-09-30
366266,49093,5007,996.65,2023-06-07,2023-01-24
705207,81708,9731,86.1,2023-11-20,2023-04-26
384561,49093,4820,365.23,2023-05-26,2023-05-31
173850,38675,2288,898.16,2023-10-20,2023-12-04
772896,33671,5918,907.77,2023-06-02,2023-02-19
296815,38675,7641,864.91,2023-07-12,2023-07-25
926558,49093,5352,823.58,2023-03-14,2023-12-01
135903,38675,6774,78.61,2023-11-01,2023-03-20
281243,20102,4065,899.46,2023-12-10,2023-03-11
219876,49093,8491,99.85,2023-05-20,2023-01-27
224844,23818,4804,710.59,2023-07-06,2023-09-28
507447,36035,4064,744.01,2023-10-20,2023-02-19
576151,24926,6263,846.8,2023-03-02,2023-10-19
467909,23818,2406,825.81,2023-07-17,2023-09-04
654988,60719,7489,612.41,2023-10-22,2023-09-21
609344,23818,3597,558.65,2023-11-15,2023-03-20
549802,68926,6797,682.39,2023-10-29,2023-07-09
948261,33671,6425,441.39,2023-12-10,2023-02-16
252987,86012,9200,909.37,2023-01-11,2023-07-08
506599,68926,5621,979.86,2023-03-03,2023-09-13
466952,39346,2685,873.56,2023-11-29,2023-08-10
931716,87282,5682,412.57,2023-08-14,2023-08-29
474966,39346,2033,746.36,2023-06-02,2023-09-26
179719,49093,2870,933.35,2023-07-18,2023-01-01
418438,36035,5022,578.57,2023-02-21,2023-02-03
892545,39346,3073,129.72,2023-09-17,2023-03-20
307757,33671,6199,833.79,2023-02-28,2023-08-24
283991,59269,7905,489.67,2023-03-13,2023-11-30
730031,87282,9514,428.3,2023-05-28,2023-12-15
690614,23818,5900,490.47,2023-12-15,2023-04-08
109531,24926,1855,464.57,2023-03-04,2023-03-23
543740,88034,4058,502.06,2023-11-06,2023-07-11
155421,87282,8895,149.13,2023-08-31,2023-09-10
796801,88034,9239,530.22,2023-11-26,2023-02-07
922228,87282,7164,562.67,2023-04-17,2023-01-14
537718,59269,7548,570.1,2023-08-14,2023-12-13
600667,59269,4348,54.51,2023-11-09,2023-11-06
197636,20102,3907,982.29,2023-08-06,2023-07-28
182146,36035,8830,806.66,2023-08-29,2023-03-30
579795,23818,1728,829.25,2023-09-16,2023-02-25
551642,86012,6268,41.91,2023-09-19,2023-04-04
549702,38675,9962,19.58,2023-01-05,2023-04-03
